ID;Work Order;Status;Order Date;Release Date;Due Date;Location;Lot/Serial;WO part;MES part;Description for WO part(EN);Description for WO part(VN);Drawing Rev;Rev;Prod line;Order Qty;Complete Qty;Reject Qty;Open Qty;WO Component;MES Component;Description for WO component(EN);Description for WO component(VN);Item Type;Lot/Serial Allocate;Required Qty;Location.1;Qty Issued;Item Number
260704E06;000010079693;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E06;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;561;20;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E06;799.2;;775;0010
260704E07;000010079694;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E07;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;590;4;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E07;799.2;;792;0010
260704E08;000010079695;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E08;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;586;0;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E08;799.2;;781;0010
260704E09;000010079696;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E09;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;593;1;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E09;799.2;;792;0010
260704E10;000010079697;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E10;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;579;10;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E10;799.2;;785;0010
260704E11;000010079698;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E11;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;593;2;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E11;799.2;;793;0010
260704E12;000010079699;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E12;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;591;2;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E12;799.2;;791;0010
260704E13;000010079700;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E13;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;569;24;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E13;799.2;;790;0010
260704E14;000010079701;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E14;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;587;3;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E14;799.2;;786;0010
260704E15;000010079702;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E15;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;582;8;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E15;799.2;;786;0010
260704E16;000010079703;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E16;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;551;14;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E16;799.2;;753;0010
260704E17;000010079704;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E17;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;593;2;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E17;799.2;;793;0010
260704E18;000010079705;REL - Released;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E18;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;562;0;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E18;799.2;;768;0010
260704E20;000010079707;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30075;260704E20;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;;;RFS;600;576;6;0;RC70OT5M;RC70OT5M;BTP đã đúc outer HU OT5M;BTP đã đúc outer HU OT5M;ZHAL;260704E20;799.2;;776;0010
260704E01;000010079715;TECO - Technically completed;2026-07-04 00:00:00;2026-06-29 00:00:00;2026-07-11 00:00:00;30085;260704E01;RC85UT5M;RC85UT5M;SP đã kiểm tra RFC UBE HT5M;SP đã kiểm tra RFC UBE HT5M;;;RFS;7189;6817;0;0;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;ZHAL;260704E01;7189;;6817;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E01;7200;;580;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E02;0;;572;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E03;0;;561;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E04;0;;588;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E05;0;;586;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E06;0;;561;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E07;0;;590;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E08;0;;586;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E09;0;;593;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E10;0;;579;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E11;0;;593;0010
260707E01;000010079842;TECO - Technically completed;2026-07-07 00:00:00;2026-06-29 00:00:00;2026-07-14 00:00:00;30080;260707E01;RC80OT5M;RC80OT5M;Đã kiểm tra chuyền HU OT5M;Đã kiểm tra chuyền HU OT5M;;;RFS;7200;6863;106;0;RC75OT5M;RC75OT5M;BTP đã cắt rút lõi, sấy HU OT5M;BTP đã cắt rút lõi, sấy HU OT5M;ZHAL;260704E12;0;;591;0010
260707G01;000010079934;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32060;260707G01;CRS25C60D16W;CRS25C60D16W;Ống q/nong sau cắt  60D16CM;Ống q/nong sau cắt 60D16CM;;;IK;3095;3058;0;0;RS92S060A;RS92S060A;BEFORE-CHECK A DILATOR TUBE S6FR;Que nong S6Fr trước kiểm tra A;ZROH;251120B;619;3001;619;0010
260707G01;000010079935;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32060;260707G01;CRS25C60G10W;CRS25C60G10W;Ống q/nong sau cắt  60G10CM;Ống q/nong sau cắt 60G10CM;;;IK;6272;6234;0;0;RS92S060A;RS92S060A;BEFORE-CHECK A DILATOR TUBE S6FR;Que nong S6Fr trước kiểm tra A;ZROH;251120B;896;3001;896;0010
260707G01;000010079937;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32065;260707G01;RS25C60G10W;RS25C60G10W;RS que nong C60G10;RS que nong C60G10;;;IK;6272;1485;0;0;CRS25C60G10W;CRS25C60G10W;Ống q/nong sau cắt  60G10CM;Ống q/nong sau cắt 60G10CM;ZHAL;260707G01;6272;3001;1485;0010
260707G01;000010079937;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32065;260707G01;RS25C60G10W;RS25C60G10W;RS que nong C60G10;RS que nong C60G10;;;IK;6272;1485;0;0;RS27X100V;RS27X100V;DILATOR LOCK PIN A TVC;RS CHỐT QUE NONG LOẠI A TVC;ZROH;251212A;6272;3001;1492;0020
260707G01;000010079937;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32065;260707G01;RS25C60G10W;RS25C60G10W;RS que nong C60G10;RS que nong C60G10;;;IK;6272;1485;0;0;RS00X660EV1;RS00X660EV1;DILATOR HUB 6FR;CHUÔI QUE NONG 6FR;ZROH;260325NS;6272;3001;1489;0030
260707G01;000010079944;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32060;260707G01;CRS25C60G07W;CRS25C60G07W;Ống q/nong sau cắt  60G07CM;Ống q/nong sau cắt 60G07CM;;;IK;13437;13315;0;0;RS92S060A;RS92S060A;BEFORE-CHECK A DILATOR TUBE S6FR;Que nong S6Fr trước kiểm tra A;ZROH;251120B;1493;3001;1493;0010
260707G01;000010079945;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32060;260707G01;CRS25E70K10S;CRS25E70K10S;Ống QN S sau cắt 70K10;Ống QN S sau cắt 70K10;;;IK;13230;905;0;0;RS92S070A;RS92S070A;BEFORE-CHECK A DILATOR TUBE S7FR;Que nong S7Fr trước kiểm tra A;ZROH;250904;1890;3001;130;0010
260707G01;000010079948;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32050;260707G01;CRS26Q6007;CRS26Q6007;Ống sheath sau cắt  6FR07CM;Ống sheath sau cắt 6FR07CM;;;IK;13185;13182;0;0;RS04X261V;RS04X261V;ETFE TUBE (SHEATH) 6FR;ỐNG ETFE (SHEATH) 6FR;ZROH;251113VP;1465;3001;204;0010
260707G01;000010079948;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32050;260707G01;CRS26Q6007;CRS26Q6007;Ống sheath sau cắt  6FR07CM;Ống sheath sau cắt 6FR07CM;;;IK;13185;13182;0;0;RS04X261V;RS04X261V;ETFE TUBE (SHEATH) 6FR;ỐNG ETFE (SHEATH) 6FR;ZROH;251113VS;0;3001;1126;0010
260707G01;000010079948;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32050;260707G01;CRS26Q6007;CRS26Q6007;Ống sheath sau cắt  6FR07CM;Ống sheath sau cắt 6FR07CM;;;IK;13185;13182;0;0;RS04X261V;RS04X261V;ETFE TUBE (SHEATH) 6FR;ỐNG ETFE (SHEATH) 6FR;ZROH;251114VP;0;3001;135;0010
260707G01;000010079949;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32050;260707G01;CRS26Q7010;CRS26Q7010;Ống sheath sau cắt  7FR10CM;Ống sheath sau cắt 7FR10CM;;;IK;13286;8376;0;0;RS04X271V;RS04X271V;ETFE TUBE (SHEATH) 7FR;ỐNG ETFE (SHEATH) 7FR;ZROH;251008VM;1898;3001;1197;0010
260707G01;000010079950;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32055;260707G01;RS26Q6007;RS26Q6007;RS Sheath 0.20 60X07;RS Sheath 0.20 60X07;;;IK;13185;4779;0;0;CRS26Q6007;CRS26Q6007;Ống sheath sau cắt  6FR07CM;Ống sheath sau cắt 6FR07CM;ZHAL;260707G01;13185;3001;4788;0010
260707G01;000010079950;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32055;260707G01;RS26Q6007;RS26Q6007;RS Sheath 0.20 60X07;RS Sheath 0.20 60X07;;;IK;13185;4779;0;0;RS27X006V;RS27X006V;SHEATH LOCK PIN RS 6FR;Chốt sheath RS 6Fr;ZROH;260113=;13185;3001;4796;0020
260707G01;000010079951;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32055;260707G01;RS26Q7010;RS26Q7010;RS Sheath 0.20 70X10;RS Sheath 0.20 70X10;;;IK;13286;2384;0;0;CRS26Q7010;CRS26Q7010;Ống sheath sau cắt  7FR10CM;Ống sheath sau cắt 7FR10CM;ZHAL;260707G01;13286;3001;2394;0010
260707G01;000010079951;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32055;260707G01;RS26Q7010;RS26Q7010;RS Sheath 0.20 70X10;RS Sheath 0.20 70X10;;;IK;13286;2384;0;0;RS27X007V;RS27X007V;SHEATH LOCK PIN 7FR;Chốt sheath 7Fr;ZROH;251125;13286;3001;2402;0020
260707G01;000010079956;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32060;260707G01;CRS25C60G16W;CRS25C60G16W;Ống q/nong sau cắt  60G16CM;Ống q/nong sau cắt 60G16CM;;;IK;13260;5945;0;0;RS92S060A;RS92S060A;BEFORE-CHECK A DILATOR TUBE S6FR;Que nong S6Fr trước kiểm tra A;ZROH;251120B;2652;3001;1200;0010
260707G01;000010079957;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32060;260707G01;CRS25C60K10W;CRS25C60K10W;Ống q/nong sau cắt  60K10CM;Ống q/nong sau cắt 60K10CM;;;IK;13433;4459;0;0;RS92S060A;RS92S060A;BEFORE-CHECK A DILATOR TUBE S6FR;Que nong S6Fr trước kiểm tra A;ZROH;251120B;1919;3001;642;0010
260707G01;000010079960;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32050;260707G01;CRS26Q6010;CRS26Q6010;Ống sheath sau cắt  6FR10CM;Ống sheath sau cắt 6FR10CM;;;IK;13181;9575;0;0;RS04X261V;RS04X261V;ETFE TUBE (SHEATH) 6FR;ỐNG ETFE (SHEATH) 6FR;ZROH;251113VS;1883;3001;711;0010
260707G01;000010079960;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32050;260707G01;CRS26Q6010;CRS26Q6010;Ống sheath sau cắt  6FR10CM;Ống sheath sau cắt 6FR10CM;;;IK;13181;9575;0;0;RS04X261V;RS04X261V;ETFE TUBE (SHEATH) 6FR;ỐNG ETFE (SHEATH) 6FR;ZROH;251114VP;0;3001;657;0010
260707G01;000010079961;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32050;260707G01;CRS26Q6016;CRS26Q6016;Ống sheath sau cắt  6FR16CM;Ống sheath sau cắt 6FR16CM;;;IK;13036;13036;0;0;RS04X261VS;RS04X261VS;ETFE TUBE (SHEATH) 6FR S;ỐNG ETFE (SHEATH) 6FR S;ZROH;251024VK;3259;3001;1887;0010
260707G01;000010079961;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32050;260707G01;CRS26Q6016;CRS26Q6016;Ống sheath sau cắt  6FR16CM;Ống sheath sau cắt 6FR16CM;;;IK;13036;13036;0;0;RS04X261VS;RS04X261VS;ETFE TUBE (SHEATH) 6FR S;ỐNG ETFE (SHEATH) 6FR S;ZROH;251025VK;0;3001;1372;0010
260707G01;000010079963;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32055;260707G01;RS26Q6016;RS26Q6016;RS Sheath 0.20 60X16;RS Sheath 0.20 60X16;;;IK;13036;5990;0;0;CRS26Q6016;CRS26Q6016;Ống sheath sau cắt  6FR16CM;Ống sheath sau cắt 6FR16CM;ZHAL;260707G01;13036;3001;6000;0010
260707G01;000010079963;REL - Released;2026-07-07 00:00:00;2026-06-30 00:00:00;2026-07-14 00:00:00;32055;260707G01;RS26Q6016;RS26Q6016;RS Sheath 0.20 60X16;RS Sheath 0.20 60X16;;;IK;13036;5990;0;0;RS27X006V;RS27X006V;SHEATH LOCK PIN RS 6FR;Chốt sheath RS 6Fr;ZROH;260113=;13036;3001;6008;0020
H260703017;000010080321;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703017;EV068-D015T01;EV068-D015t01;Sub-a endo section;Thoraflex Hybrid;07;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3.5;3010;3.5;0010
H260703017;000010080321;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703017;EV068-D015T01;EV068-D015t01;Sub-a endo section;Thoraflex Hybrid;07;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260703017;000010080321;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703017;EV068-D015T01;EV068-D015t01;Sub-a endo section;Thoraflex Hybrid;07;;EVS;1;1;0;0;102-102-30;102-102-30;30MM T/Wall Plain Weave;ỐNG VẢI 30MM;ZROH;26535694;0.14;3010;0.14;0030
H260703017;000010080321;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703017;EV068-D015T01;EV068-D015t01;Sub-a endo section;Thoraflex Hybrid;07;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260703017;000010080321;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703017;EV068-D015T01;EV068-D015t01;Sub-a endo section;Thoraflex Hybrid;07;;EVS;1;1;0;0;EV036-Z001T32-01;EV036-Z001t32-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260623005;1;3010;1;0050
H260703017;000010080321;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703017;EV068-D015T01;EV068-D015t01;Sub-a endo section;Thoraflex Hybrid;07;;EVS;1;1;0;0;EV036-Z001T32-02;EV036-Z001t32-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260624004;5;3010;5;0060
H260703017;000010080321;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703017;EV068-D015T01;EV068-D015t01;Sub-a endo section;Thoraflex Hybrid;07;;EVS;1;1;0;0;EV036-Z001T32-03;EV036-Z001t32-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260624006;1;3010;1;0070
H260703017;000010080321;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703017;EV068-D015T01;EV068-D015t01;Sub-a endo section;Thoraflex Hybrid;07;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
H260703020;000010080324;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703020;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-032;100-032;Braided Poly Suture;CHỈ KHÂU POLY;ZROH;RN00061434;3;3010;3;0010
H260703020;000010080324;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703020;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;100-047;100-047;Green Poly.Braided;CHỈ KHÂU MÀU XANH LÁ CÂY;ZROH;RN00062748;2.5;3010;2.5;0020
H260703020;000010080324;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703020;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;102-102-34;102-102-34;34MM T/Wall Plain Weave;ỐNG VẢI 34MM;ZROH;26333034;0.14;3010;0.14;0030
H260703020;000010080324;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703020;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;208-028;208-028;Tantalum Marker Bands;ĐIỂM ĐÁNH DẤU TANTALUM;ZROH;RN00063275;6;3010;6;0040
H260703020;000010080324;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703020;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-01;EV036-Z001t36-01;VÒNG ĐẦU XA HYBRID;VÒNG ĐẦU XA HYBRID;ZHAL;H260625008;1;3010;1;0050
H260703020;000010080324;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703020;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-02;EV036-Z001t36-02;VÒNG GIỮA HYBRID;VÒNG GIỮA HYBRID;ZHAL;H260626008;4;3010;4;0060
H260703020;000010080324;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703020;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;EV036-Z001T36-03;EV036-Z001t36-03;VÒNG NỐI/ĐẦU GẦN HYBRID;VÒNG NỐI/ĐẦU GẦN HYBRID;ZHAL;H260625010;1;3010;1;0070
H260703020;000010080324;TECO - Technically completed;2026-07-03 00:00:00;2026-06-29 00:00:00;2026-07-10 00:00:00;3010;H260703020;EV068-D017T01;EV068-D017t01;Sub-a endo section;Thoraflex Hybrid;08;;EVS;1;1;0;0;TS63X004V;TS63X004V;Peel Pouch 115 X 240 mm;Túi đóng gói trơn 115 x 240 mm;ZROH;250522;1;3010;1;0080
